,Unnamed: 0,caption,commentsCount,dimensionsHeight,dimensionsWidth,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,likesCount,productType,timestamp,type,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,day_of_week,season,popularity_index,hour_of_day,month_of_year
518,518,"• D E N N I S + C H L O E • 
Welcome to the story of Dennis + Chloe , transporting you and delivering an experience like no other. 
S T Y L I N G + P L A N N I N G + P R O D U C T I O N @jimketevents 
Venue @bynavarra 
Builds + decor @wldb_au @whitelabelhire 
Florals @sweetbotanica + @madame.fleur_ 
Chandliers @starlightchandeliers 
Candleware @standoutluxuryweddings
Draping @sydney_backdrops 
Lighting production  @jayproductionsevents 
Cake @cakesbyadamm 
Special effects @sydney_fireworks_pyrotechnic 
Stationary @kindlyinvited 
Seating chart  @lettersbyloulou 
Photography + video  @anemotionweddings 
Socials @socialsbyjoshjoseph 
On the day socials @she__socials 
Styling photography @janadraybiphotography 
Hair @_jmartistry 
MUA @cakefacebycaro 
Celebrant @brittanyburke.celebrant 
Band @brownsugarmusic 
String quartet @redsodaband 
MC @kartikkuna 
Ceremony dress @eternalbridal Reception dress @galialahav @helenrodriguesbridal 
@iamcoco_x @dennispiligaitau 
#jimket #jimketevents #weddingdress #wedding #weddedwonderland  #lebanon #weddingday #weddingentrance  #bridetobe #dance #weddingplanner theweddingbliss @weddedwonderland @wedworldmagazine",16,612,612,jimket,jimketevents,weddingdress,wedding,weddedwonderland,lebanon,3.0,carousel_container,2025-01-06 01:21:02,Sidecar,weddingday,weddingentrance,bridetobe,dance,weddingplanner,Monday,Winter,6.9,1,1
519,519,"• B R I D E • T • 
Draping in hearts for Tahlia on her bridal shower 
S T Y L I N G + D E S I G N @jimketevents
Florals @madame.fleur_ 
Photography @janadraybievents 
Catering @lacastellevenue 
Chairs + umbrellas @optimumeventhire 
Table decor @takemehire 
Prints @lettersbyloulou 
Props @thetreasureroom_ 
Cake @cakedbyzena 
Bartending @barrificbartending 
Hair @jocelynechidiachair 
MUA @laramoussamakeup 
Tanning @tanning_angel 
Dress @jean.pierre.khoury 
Coconuts @kayter_co 
#jimket #jimketevents #wedding dress #wedding #weddedwonderland  #lebanon #weddingday #wedding #weddingentrance  #bridetobe #dance #weddingplanner #luxury #bridalshower #bridetobe #pink #heart theweddingbliss @weddedwonderland @wedworldmagazine",8,612,612,jimket,jimketevents,wedding,weddedwonderland,lebanon,weddingday,3.0,carousel_container,2025-01-03 14:00:00,Sidecar,weddingentrance,bridetobe,dance,weddingplanner,luxury,Friday,Winter,4.5,14,1
520,520,"• B R I D E • T • 
Draping in hearts for Tahlia on her bridal shower 
S T Y L I N G + D E S I G N @jimketevents
Florals @madame.fleur_ 
Catering @lacastellevenue 
Chairs + umbrellas @optimumeventhire 
Table decor @takemehire 
Prints @lettersbyloulou 
Props @thetreasureroom_ 
Cake @cakedbyzena 
Bartending @barrificbartending 
Hair @jocelynechidiachair 
MUA @laramoussamakeup 
Tanning @tanning_angel 
Dress @jean.pierre.khoury 
Coconuts @kayter_co 
Photography @janadraybievents 
#jimket #jimketevents #wedding dress #wedding #weddedwonderland  #lebanon #weddingday #wedding #weddingentrance  #bridetobe #dance #weddingplanner #luxury #bridalshower #bridetobe #pink #heart theweddingbliss @weddedwonderland @wedworldmagazine",3,612,612,jimket,jimketevents,wedding,weddedwonderland,lebanon,weddingday,3.0,carousel_container,2025-01-04 14:20:00,Sidecar,weddingentrance,bridetobe,dance,weddingplanner,luxury,Saturday,Winter,3.0,14,1
521,521,"Tomi and Derin (who first met at a mutual friend’s book club on Emergent Strategy by Adrienne Maree Brown), celebrated their love in an amazing two-day destination wedding hosted at The Rich Hippies House in West Palm Beach.⁠
⁠
On Friday evening, the couple hosted an intimate traditional Yoruba engagement ceremony paying tribute to their shared Nigerian roots. ""As a queer couple, we really wanted to reimagine what the Yoruba engagement could look like in a way that felt authentic to us!"" – Tomi + Derin⁠
⁠
The next day, they married in a garden-style wedding surrounded by their family, close friends, and their dog Whiskey. ⁠
⁠
Click the link in our bio to see all of the beautiful details. ⁠
⁠
Photo + Video | @‌nineonefourpf ⁠
Planner | @‌mocharevents_tampa ⁠
Venue | @‌richhippieshouse⁠
MUA | @‌sglampro ⁠
Caterer | @‌semajcatering ⁠
Cake + Desserts | @‌ganachebakerywpb⁠
Rentals | @‌atlaseventrental ⁠
Florist | @‌royaleventsandservices ⁠
DJ | @‌djmp1914⁠
Rings | @‌Meijuri @shoplovelocked⁠
⁠
⁠
#munaluchi #munaluchibride #weddingdesign #weddinginspiration #luxurywedding #weddingplanner",14,612,612,munaluchi,munaluchibride,weddingdesign,weddinginspiration,luxurywedding,weddingplanner,1090.0,carousel_container,2025-01-09 06:04:17,Sidecar,,,,,,Thursday,Winter,767.2,6,1
522,522,"Dreamy wedding moments  Comment your favorite ❤️
Via @theweddingbliss",9,612,612,wedding,wedding,wedding,wedding,wedding,wedding,2875.0,carousel_container,2025-01-08 14:11:26,Sidecar,,,,,,Wednesday,Winter,2015.2,14,1
523,523,"Everything in due time!⁠
⁠
via @nicolealiciamd⁠
•⁠
Not me thinking God was late when he was really right on time ⁠
⁠
⁠
#munaluchi #munaluchibride #weddingdesign #weddinginspiration #luxurywedding #weddingplanner",36,1280,720,munaluchi,munaluchibride,weddingdesign,weddinginspiration,luxurywedding,weddingplanner,4005.0,clips,2025-01-08 11:58:07,Video,,,,,,Wednesday,Winter,2814.3,11,1
524,524,"Details darling ✨

Planning and design @lauren_blushandbowties 
Photos @515photoco 
Florist @foreverwildfield 
Rentals @simplybeautifuldecor 
Venue @elora_mill 
Cake @bakedbynature 

#elora #eloramillwedding #stylishwedding #wedding #weddingday #weddingphotography   #topweddingphotography #weddings #weddinginspiration #weddingideas #weddingphoto #weddingstyle #dreamwedding #weddingplanner #torontoweddingplanner #torontowedding #weddingplannertoronto #fineartwedding #weddingflowers #weddinginspo",9,1620,912,elora,eloramillwedding,stylishwedding,wedding,weddingday,weddingphotography,293.0,clips,2025-01-08 12:05:24,Video,topweddingphotography,weddings,weddinginspiration,weddingideas,weddingphoto,Wednesday,Winter,207.8,12,1
525,525,"A floral arch framing forever, a pianist creating magic, and a setting that stole the show. ✨
.
.
Planning & Design @wanderlustwedding
Venue @chateaudetourreau
Photographer @marioncophotography
Main photographer @samuelmchurchill
Videographer @pierreetjulie.films
Florals @sisters.and.b.floral 
Graphic Design & Flatlays @cremedepapier
Muah @amandinebmakeup @baron.andco
Cocktails @dna.bartending
Pianist & singer @lukeburr
Band @vogueliveband_ 
Dj @southprod34
Caterer @la_cinquieme_saisontraiteur
Rentals @jolibazaar @balmrental @aucop_event @oravis_location @options_aixenprovence @maison_options
.
.
#francewedding #provencewedding #provence #destinationweddingfrance #weddingceremony #ceremonydecor #wedding #wanderlustwedding #wanderlustweddingplanner #weddingplanner #destinationwedding #destinationweddingplanner #destinationweddingitaly #weddingflowers #weddingdecor #floraldesign #weddingflorals #weddingdesign #weddinginspiration",25,612,612,francewedding,provencewedding,provence,destinationweddingfrance,weddingceremony,ceremonydecor,699.0,carousel_container,2025-01-09 12:58:52,Sidecar,wedding,wanderlustwedding,wanderlustweddingplanner,weddingplanner,destinationwedding,Thursday,Winter,496.8,12,1
526,526,"Style, beauty and elegance. Awesome shoot at the Chateau de Villette for @wed_vibes 

This shoot reminds me of the atmosphere of «Bridgerton», what do you think?

Editorial for @wed_vibes
Executive Production Team @wed_vibes
Venue @chateau_de_villette @theheritagecollection
Planner @anacoelhoduarte_weddings
Concept @thc_planning
Lead photographer @romanivanov_photo
Lead Videographer @kroshka_hope
BTS photo @slusarphoto
Content Creator @romanbelo
Florist @capucineatelierfloral
Rental @vaissellevintage
Dresses @tatyanakochnova_bridal
Dresses for guests @tatyanakochnova_bridal
Shirts @lucianoshirts
Jewelry @baunatdiamondjewellery
Stylist & Set Designer @evgeniadragun
MUAH main couple @alenanovikovav 
MUAH guests @mariefrauhammer_mua
Cake @remyascakestudio
Stationery @papier.handmade",56,612,612,wedding,wedding,wedding,wedding,wedding,wedding,2400.0,carousel_container,2025-01-05 09:21:10,Sidecar,,,,,,Sunday,Winter,1696.8,9,1
527,527,"So many emotions! The blessing of sharing multiple milestones with your friends.⁠
⁠
via @deasiagreenn⁠
•⁠
The most beautiful bride  @sydneybollinger_⁠
⁠
⁠
⁠
#munaluchi #munaluchibride #weddingdesign #weddinginspiration #luxurywedding #weddingplanner",0,1280,720,munaluchi,munaluchibride,weddingdesign,weddinginspiration,luxurywedding,weddingplanner,1685.0,clips,2025-01-09 14:03:12,Video,,,,,,Thursday,Winter,1179.5,14,1
528,528,"Something Blue - An intimate bridal shower at home captured beautifully by @gabriellewildephotography  

From the strings playing as you walked in to the napkins embroidered with each girls name as their place setting the details on this day were truly personalized. A photo opp flower wall at the entrance, espresso martini cart and Palm Beach @assouline books as favors added the extra touch. 

The blue and white lush florals and detailed tabletop by @rennyandreed, delicious food by @creativeedgeparties, desserts from @earthandsugar and delicate music by @aragonartists ensured nothing less than perfection for Ava’s luncheon. 

We can’t wait for the wedding weekend in April!

PS: the last pic is my favorite  
.
.
.
.
.
.
.
.
.
.
#engaged #bridetobe #luxurywedding  #palmbeachbride #love #weddingplanner #wedding #poshparties #southfloridawedding #palmbeachwedding #luxurybride #bride #poshwedding #destinationwedding #shower #bridalshower #posh #somethingblue #blue
#weddinginspo #instawedding",15,612,612,engaged,bridetobe,luxurywedding,palmbeachbride,love,weddingplanner,404.0,carousel_container,2025-01-10 07:23:55,Sidecar,wedding,poshparties,southfloridawedding,palmbeachwedding,luxurybride,Friday,Winter,287.29999999999995,7,1
529,529,"“You are, and always have been, my dream.”—

Pragya + Vedant

#fotomanstudio #wedding #bride #weddingphotography #love #weddinginspiration #weddingday #weddingdress #photography #weddingplanner #prewedding #makeup #engagement #fashion #bridal #bridetobe #weddingphotographer #weddings #weddingideas #groom #party #weddingdecor #indianwedding",10,612,612,fotomanstudio,wedding,bride,weddingphotography,love,weddinginspiration,820.0,carousel_container,2025-01-10 09:41:39,Sidecar,weddingday,weddingdress,photography,weddingplanner,prewedding,Friday,Winter,577.0,9,1
530,530,"Daddy's girl forever!⁠
⁠
via @xonecole⁠
•⁠
No matter how old you get, you're always daddy's baby girl ⁠
⁠
: abre.wlms on TT⁠
⁠
⁠
#munaluchi #munaluchibride #weddingdesign #weddinginspiration #luxurywedding #weddingplanner",25,1024,576,munaluchi,munaluchibride,weddingdesign,weddinginspiration,luxurywedding,weddingplanner,1774.0,clips,2025-01-07 11:58:09,Video,,,,,,Tuesday,Winter,1249.3,11,1
531,531,#bridetobe #bride #wedding #weddinginspiration #weddingdress #weddingday #weddingphotography #bridal #love #engaged #weddingideas #weddings #weddingplanner #weddinginspo #weddingplanning #weddingphotographer #bridesmaids #groom #engagement #bridalmakeup #destinationwedding #brides #makeup #photography #makeupartist #brideandgroom #indianwedding #weddingdecor #instawedding #fashion,6,854,480,bridetobe,bride,wedding,weddinginspiration,weddingdress,weddingday,678.0,clips,2025-01-09 05:53:33,Video,weddingphotography,bridal,love,engaged,weddingideas,Thursday,Winter,476.4,5,1
532,532,"✨ VENDOR SPOTLIGHT ✨

Meet Deji Rachel, a talented makeup artist who has spent nearly a decade serving over 400 brides and countless clients worldwide. From her humble beginnings with a few makeup brushes to becoming a judge at The National Wedding Awards and working with industry giants like Chanel 4, Deji’s journey is nothing short of inspiring.

Her story is one of faith, family, passion, and purpose. With a heart for people and a commitment to excellence, she believes that success isn’t just about skills—it’s about character and integrity. Deji’s artistry goes beyond makeup; it’s about making brides feel confident, radiant, and celebrated on their special day.

Follow @dejirachel_ to see more of her work and stay inspired by her journey!

Featured in the January 2025 Edition of BWUK Magazine. Stay tuned for more incredible vendors in our BWUK spotlight series!
.
.
.
.
.
.
.
.
.
.
#weddinginspiration #blackweddingsuk #africanwedding #carribeanwedding #blackbride #blackcouples #bridalinspiration #blackweddingslondon #blackgroom #wedding #weddingplanner #blackweddings
#weddingparty #weddingvendor #londonweddingvendors #luxurywedding #weddingsonpoint #weddingphotography #weddingday #bride #bridal #weddings #londonwedding #londonweddings #luxurywedding #bridalinspiration #beautifulbride #luxuryweddings #BWUKvendorspotlight #2024bride #blackweddingvendor",121,612,612,weddinginspiration,blackweddingsuk,africanwedding,carribeanwedding,blackbride,blackcouples,574.0,carousel_container,2025-01-09 15:00:00,Sidecar,bridalinspiration,blackweddingslondon,blackgroom,wedding,weddingplanner,Thursday,Winter,438.1,15,1
533,533,"A celebration of love, where elegance meets timeless beauty—every moment, every detail, simply stunning 

Video @carlosyap_ 
Event Planning @trusteventsco 
Dj @rikisilvera 
Catering @rimonim.catering @lacocinadesofy 
Hairstyle @sonylopezstyle 
Beauty @jenbrownbeauty 
Location @sofitellegendcascoviejo 
Event Design @mynteventos 
Culinary Chef @chefavibarak 
Pastry Chef @rachelfoodie 
Saxophone @krisnewtonmusic 

_________________

 DM or Email for Advertising 
_________________

#weddingdecor #wedding #weddinginspiration #weddingplanner #weddingday #bride #weddingideas #weddingphotography #brasil #smile #love #weddingflowers #italy #fyp #weddingplanning #viral #instalove #weddingdetails #instawedding #destinationwedding #beautiful #happy #luxury #weddingphotographer #photography #trending #india #weddingdress #usa",48,1572,884,weddingdecor,wedding,weddinginspiration,weddingplanner,weddingday,bride,1226.0,clips,2025-01-07 16:43:53,Video,weddingideas,weddingphotography,brasil,smile,love,Tuesday,Winter,872.5999999999999,16,1
534,534,"A moment that words can’t capture, but hearts will never forget 

Videography @lucasmartin_weddingfilms 

_________________

 DM or Email for Advertising 
_________________

#weddingdecor #wedding #weddinginspiration #weddingplanner #weddingday #bride #weddingideas #weddingphotography #brasil #smile #love #weddingflowers #italy #fyp #weddingplanning #viral #instalove #weddingdetails #instawedding #destinationwedding #beautiful #happy #luxury #weddingphotographer #photography #trending #india #weddingdress #usa",26,1280,720,weddingdecor,wedding,weddinginspiration,weddingplanner,weddingday,bride,1306.0,clips,2025-01-04 19:18:11,Video,weddingideas,weddingphotography,brasil,smile,love,Saturday,Winter,922.0,19,1
535,535,"self love, not perfection ❤️

#instagood #weddings #destinationwedding #weddingseason #mumbai #indianjewellery #bridaljewellery #weddingplanner #groom #trending #jewellery #weddingphotographer #sareelove #indianweddings #instafashion #pakistaniwedding #shaadi #fashionblogger #indianweddingbuzz #style #weddingideas #punjabi #bridesofindia #delhi #couplegoals #prewedding #engagement #bridesmaids #handmade #bigfatindianwedding",3,1405,1440,instagood,weddings,destinationwedding,weddingseason,mumbai,indianjewellery,441.0,feed,2025-01-10 04:27:50,Image,bridaljewellery,weddingplanner,groom,trending,jewellery,Friday,Winter,309.6,4,1
536,536,"Snacks served on banana leaves—simple, sustainable, and oh-so-thoughtful  A little eco-conscious touch that makes every bite feel even better!  

Bride: @tanyasharmaa_
Groom: @ybajpaii97
Venue: @radissonresortandspalonavala
Decor: @bhoomievents
Wedding planned and conceptualised: @shubhtithi

#weddingfood #weddinsnacks #weddingplanner #weddinginspo #snackscart #sustainableweddings #weddingsutra",2,1280,720,weddingfood,weddinsnacks,weddingplanner,weddinginspo,snackscart,sustainableweddings,1012.0,clips,2025-01-10 10:31:22,Video,weddingsutra,,,,,Friday,Winter,709.0,10,1
537,537,"Intricate legs design by my team ✨✨✨
#mehndi #mehndiart #mehandidesign #mehendidesign #mehndilove #mehndibride #wedding #weddingideas #weddingdecor #weddingplanner #weddinghair #weddinglehenga #heena #heenaart #art #artist #artoftheday ing",3,1920,1080,mehndi,mehndiart,mehandidesign,mehendidesign,mehndilove,mehndibride,573.0,clips,2025-01-10 03:04:12,Video,wedding,weddingideas,weddingdecor,weddingplanner,weddinghair,Friday,Winter,402.0,3,1
